city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305300,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786302840,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786302900,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786302960,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303140,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303380,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303440,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303500,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303560,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303620,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303680,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303800,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303860,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786303920,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304040,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304100,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304160,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304280,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304340,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304400,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304520,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304580,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304700,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304760,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304880,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786304940,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786305120,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786305180,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786305240,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B92.5,92.0,2026-08-10,1786305300,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786302660,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786302720,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786302960,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303020,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303080,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303140,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303320,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303380,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303620,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303800,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303920,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786303980,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786304220,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786304280,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786304520,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786304820,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786305120,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B90.5,90.0,2026-08-10,1786305180,,,,,,,,2026-08-09T19:55:49.204839+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305420,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305480,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305540,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305600,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305660,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305720,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305780,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305840,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305900,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786305960,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306020,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306080,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306140,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306200,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306260,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306320,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306380,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306440,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306500,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306560,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306620,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306680,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306860,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786306920,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307040,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307100,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307280,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307340,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307400,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307640,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307700,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307820,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307880,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786307940,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786308000,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786308060,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786308120,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786308180,,,,,,,,2026-08-09T20:58:20.619637+00:00
miami,KXHIGHMIA-26AUG10-B94.5,94.0,2026-08-10,1786308240,,,,,,,,2026-08-09T20:58:20.619637+00:00
