city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786103940,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786104000,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786104060,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786104120,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786104180,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B92.5,92.0,2026-08-08,1786104240,,,,,,,,2026-08-07T12:05:45.310042+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104420,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104480,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104540,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104600,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104660,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104720,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104780,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104840,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104900,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786104960,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105020,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105080,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105140,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105200,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105260,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105320,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786105380,,,,,,,,2026-08-07T13:46:46.445983+00:00
