fetched_at_utc,city,ticker,yes_best_bid,yes_best_ask,yes_ask_depth_usdc,yes_vwap_buy_100,no_best_bid,no_best_ask,no_ask_depth_usdc,no_vwap_buy_100
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.02,0.03,4980.89,0.03,0.97,0.98,4247.95,0.98
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3077.91,0.01,0.99,,0.0,
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.39,0.4,9085.23,0.406741,0.6,0.61,12068.1,0.615908
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3586.36,0.01,0.99,,0.0,
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.6,0.62,8009.36,0.631953,0.38,0.4,3218.25,0.403524
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,18119.71,0.01,0.99,,0.0,
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,5167.54,0.01,0.99,,0.0,
2026-08-13T19:26:32.981272+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,4296.68,0.01,0.99,,0.0,
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.03,0.04,4798.34,0.058219,0.96,0.97,4240.29,0.973671
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,2893.69,0.01,0.99,,0.0,
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.56,0.57,6066.19,0.60202,0.43,0.44,6837.74,0.477511
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.39,0.4,5325.09,0.413945,0.6,0.61,7935.64,0.634103
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.01,0.02,5603.47,0.02,0.98,0.99,3739.23,0.99
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3208.97,0.01,0.99,,0.0,
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.2,0.25,6802.58,0.266763,0.75,0.8,5927.35,0.803624
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3537.54,0.01,0.99,,0.0,
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.74,0.77,6928.1,0.804711,0.23,0.26,2147.02,0.283165
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,17762.2,0.01,0.99,,0.0,
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,5127.26,0.01,0.99,,0.0,
2026-08-13T21:10:19.000078+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,4274.28,0.01,0.99,,0.0,
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.06,0.07,5295.87,0.07,0.93,0.94,5460.98,0.94
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,2989.54,0.01,0.99,,0.0,
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.54,0.55,6104.38,0.553377,0.45,0.46,6661.91,0.479015
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.36,0.37,5357.95,0.399775,0.63,0.64,8113.25,0.648038
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.01,0.02,5726.13,0.02,0.98,0.99,3837.55,0.99
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3322.82,0.01,0.99,,0.0,
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,0.03,0.06,5901.35,0.075501,0.94,0.97,984.78,0.973945
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,3582.74,0.01,0.99,,0.0,
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.94,0.96,4267.99,0.961264,0.04,0.06,1409.41,0.063097
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,17405.67,0.01,0.99,,0.0,
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,6112.72,0.01,0.99,,0.0,
2026-08-13T22:10:54.248349+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,4317.19,0.01,0.99,,0.0,
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.05,0.06,4799.27,0.062257,0.94,0.95,9029.6,0.95
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,2900.16,0.01,0.99,,0.0,
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.55,0.56,6612.64,0.56,0.44,0.45,6889.13,0.462865
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.38,0.4,5700.0,0.41784,0.6,0.62,7696.66,0.641576
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.01,0.02,4818.42,0.02,0.98,0.99,4410.15,0.99
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3190.07,0.01,0.99,,0.0,
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,,0.01,9140.54,0.01,0.99,,0.0,
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,2760.16,0.01,0.99,,0.0,
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.99,,0.0,,,0.01,4948.25,0.01
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,16148.77,0.01,0.99,,0.0,
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4843.17,0.01,0.99,,0.0,
2026-08-13T23:08:29.263649+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3131.5,0.01,0.99,,0.0,
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.06,0.07,4588.74,0.070462,0.93,0.94,9405.76,0.94
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,2959.49,0.01,0.99,,0.0,
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.46,0.47,6722.28,0.475675,0.53,0.54,7048.97,0.54
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.4,0.41,5733.94,0.431306,0.59,0.6,8124.38,0.625248
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.01,0.02,4884.88,0.02,0.98,0.99,4479.45,0.99
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3249.19,0.01,0.99,,0.0,
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,,0.01,8996.81,0.01,0.99,,0.0,
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,2664.55,0.01,0.99,,0.0,
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.99,,0.0,,,0.01,4907.53,0.01
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,16019.56,0.01,0.99,,0.0,
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4684.94,0.01,0.99,,0.0,
2026-08-14T00:06:11.470372+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3117.74,0.01,0.99,,0.0,
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.06,0.07,16856.29,0.083739,0.93,0.94,12735.99,0.94
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3120.91,0.01,0.99,,0.0,
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.54,0.56,5810.5,0.56324,0.44,0.46,7795.54,0.477986
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.38,0.4,6667.69,0.419988,0.6,0.62,9900.4,0.636056
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.01,0.02,5791.27,0.02,0.98,0.99,3344.91,0.99
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3412.18,0.01,0.99,,0.0,
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,,0.01,31898.49,0.01,0.99,,0.0,
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,2636.45,0.01,0.99,,0.0,
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.99,,0.0,,,0.01,5351.18,0.01
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,15664.5,0.01,0.99,,0.0,
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4420.62,0.01,0.99,,0.0,
2026-08-14T02:52:49.133013+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3088.28,0.01,0.99,,0.0,
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.04,0.05,7472.04,0.068953,0.95,0.96,6720.76,0.96
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,2997.51,0.01,0.99,,0.0,
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.57,0.59,5331.58,0.604767,0.41,0.43,6815.14,0.46573
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.35,0.36,6038.81,0.397902,0.64,0.65,9327.58,0.65
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.01,0.02,5121.67,0.02,0.98,0.99,2963.67,0.99
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3231.47,0.01,0.99,,0.0,
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,,0.01,31997.33,0.01,0.99,,0.0,
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,2642.24,0.01,0.99,,0.0,
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.99,,0.0,,,0.01,5249.02,0.01
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,15468.75,0.01,0.99,,0.0,
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4365.16,0.01,0.99,,0.0,
2026-08-14T05:09:30.179445+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3081.28,0.01,0.99,,0.0,
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.04,0.05,7508.97,0.078514,0.95,0.96,7569.96,0.960183
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3093.2,0.01,0.99,,0.0,
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.62,0.64,9859.89,0.646937,0.36,0.38,7227.72,0.407842
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.32,0.33,5412.87,0.352122,0.67,0.68,9198.12,0.689242
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,0.01,0.02,5139.92,0.02,0.98,0.99,2895.36,0.99
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3295.72,0.01,0.99,,0.0,
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG13-T77,,0.01,32052.67,0.01,0.99,,0.0,
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG13-T70,,0.01,2637.35,0.01,0.99,,0.0,
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG13-B76.5,0.99,,0.0,,,0.01,5092.32,0.01
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG13-B74.5,,0.01,15437.56,0.01,0.99,,0.0,
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG13-B72.5,,0.01,4360.13,0.01,0.99,,0.0,
2026-08-14T06:50:18.039268+00:00,Los Angeles,KXHIGHLAX-26AUG13-B70.5,,0.01,3055.01,0.01,0.99,,0.0,
2026-08-14T08:45:22.903630+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.04,0.06,5863.15,0.080553,0.94,0.96,4231.94,0.963927
2026-08-14T08:45:22.903630+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,3126.32,0.01,0.99,,0.0,
2026-08-14T08:45:22.903630+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.64,0.66,9513.21,0.675041,0.34,0.36,6872.38,0.396709
2026-08-14T08:45:22.903630+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.31,0.33,5368.32,0.350083,0.67,0.69,8384.19,0.708512
2026-08-14T08:45:22.903630+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,4005.59,0.01,0.99,,0.0,
2026-08-14T08:45:22.903630+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3188.45,0.01,0.99,,0.0,
2026-08-14T10:22:50.776466+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.06,0.07,6068.97,0.088212,0.93,0.94,7762.3,0.940715
2026-08-14T10:22:50.776466+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,2967.05,0.01,0.99,,0.0,
2026-08-14T10:22:50.776466+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.68,0.69,9980.48,0.693495,0.31,0.32,6904.34,0.324292
2026-08-14T10:22:50.776466+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.26,0.27,5897.25,0.278133,0.73,0.74,8260.42,0.746707
2026-08-14T10:22:50.776466+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,4007.04,0.01,0.99,,0.0,
2026-08-14T10:22:50.776466+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,3219.34,0.01,0.99,,0.0,
2026-08-14T12:03:35.390882+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.06,0.07,6209.69,0.086218,0.93,0.94,10260.76,0.951602
2026-08-14T12:03:35.390882+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,6888.19,0.01,0.99,,0.0,
2026-08-14T12:03:35.390882+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.7,0.71,13806.71,0.711436,0.29,0.3,8752.35,0.340964
2026-08-14T12:03:35.390882+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.26,0.27,9897.05,0.281972,0.73,0.74,14403.42,0.750198
2026-08-14T12:03:35.390882+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,8706.52,0.01,0.99,,0.0,
2026-08-14T12:03:35.390882+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,7134.3,0.01,0.99,,0.0,
2026-08-14T13:49:02.574535+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.05,0.06,8570.18,0.084112,0.94,0.95,13349.37,0.95
2026-08-14T13:49:02.574535+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,9023.21,0.01,0.99,,0.0,
2026-08-14T13:49:02.574535+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.73,0.74,14691.11,0.743931,0.26,0.27,8359.64,0.293367
2026-08-14T13:49:02.574535+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.22,0.23,10306.71,0.236058,0.77,0.78,11859.88,0.78125
2026-08-14T13:49:02.574535+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,8754.93,0.01,0.99,,0.0,
2026-08-14T13:49:02.574535+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,7937.6,0.01,0.99,,0.0,
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,3989.28,0.01,0.99,,0.0,
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,0.02,0.03,1808.63,0.140888,0.97,0.98,1625.9,0.983411
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.02,0.03,2579.59,0.145349,0.97,0.98,2414.2,0.98
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.19,0.21,2962.05,0.235741,0.79,0.81,4139.69,0.828811
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.57,0.6,2975.54,0.618921,0.4,0.43,3477.15,0.465558
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.15,0.16,2861.88,0.225365,0.84,0.85,3726.23,0.86785
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.08,0.09,6765.5,0.108843,0.91,0.92,13064.55,0.922253
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,6348.9,0.01,0.99,,0.0,
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.77,0.78,15407.02,0.787323,0.22,0.23,7219.67,0.251681
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.15,0.16,8479.29,0.174606,0.84,0.85,15069.52,0.853175
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,6950.75,0.01,0.99,,0.0,
2026-08-14T15:14:15.007004+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,7217.13,0.01,0.99,,0.0,
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4728.63,0.01,0.99,,0.0,
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3789.03,0.01,0.99,,0.0,
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.02,0.03,4297.56,0.143046,0.97,0.98,2382.84,0.98
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.28,0.32,4971.03,0.363406,0.68,0.72,5594.46,0.74041
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.57,0.58,5205.2,0.606439,0.42,0.43,4901.11,0.476792
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.04,0.07,4654.82,0.196296,0.93,0.96,5667.24,0.96
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.1,0.11,7263.18,0.118413,0.89,0.9,14436.15,0.901704
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,6330.79,0.01,0.99,,0.0,
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.78,0.79,14193.94,0.79968,0.21,0.22,6148.09,0.228674
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.12,0.13,8201.05,0.136623,0.87,0.88,14340.31,0.88
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,6937.71,0.01,0.99,,0.0,
2026-08-14T16:12:19.918404+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,7714.86,0.01,0.99,,0.0,
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4917.99,0.01,0.99,,0.0,
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3877.61,0.01,0.99,,0.0,
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.03,0.04,5048.66,0.093293,0.96,0.97,1982.88,0.979951
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.32,0.33,5452.8,0.350577,0.67,0.68,6316.8,0.697674
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.58,0.63,5852.95,0.657185,0.37,0.42,5114.08,0.437595
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.02,0.04,4423.04,0.04,0.96,0.98,5463.41,0.98
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.18,0.19,10280.89,0.239622,0.81,0.82,16550.16,0.82
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,4308.22,0.01,0.99,,0.0,
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.8,0.81,15178.89,0.815191,0.19,0.2,7215.57,0.233579
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,0.01,0.03,8077.91,0.030676,0.97,0.99,4100.87,0.99
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,8466.72,0.01,0.99,,0.0,
2026-08-14T17:17:53.494128+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,7726.69,0.01,0.99,,0.0,
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4899.11,0.01,0.99,,0.0,
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3895.01,0.01,0.99,,0.0,
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.03,0.05,3959.15,0.05005,0.95,0.97,2612.84,0.97
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.32,0.33,5230.82,0.362903,0.67,0.68,6144.18,0.695825
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.58,0.61,5704.59,0.623898,0.39,0.42,5853.64,0.432484
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.01,0.02,5852.77,0.023443,0.98,0.99,4668.84,0.99
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.24,0.25,6692.53,0.284698,0.75,0.76,15808.75,0.781004
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,4328.95,0.01,0.99,,0.0,
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.76,0.77,16058.14,0.770903,0.23,0.24,4347.75,0.26556
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,9584.01,0.01,0.99,,0.0,
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,8263.94,0.01,0.99,,0.0,
2026-08-14T18:14:17.431909+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,7741.77,0.01,0.99,,0.0,
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4854.72,0.01,0.99,,0.0,
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3811.93,0.01,0.99,,0.0,
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.04,0.06,4895.05,0.09512,0.94,0.96,3793.59,0.968692
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.32,0.34,5356.8,0.380451,0.66,0.68,5386.38,0.69742
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.58,0.6,5608.54,0.63455,0.4,0.42,5119.11,0.438151
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG15-B74.5,0.01,0.02,5383.83,0.023666,0.98,0.99,4669.83,0.99
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG14-T78,0.6,0.61,13649.11,0.619752,0.39,0.4,4784.06,0.403464
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG14-T71,,0.01,4325.96,0.01,0.99,,0.0,
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG14-B77.5,0.4,0.41,8897.02,0.419259,0.59,0.6,8785.43,0.606061
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG14-B75.5,,0.01,7544.43,0.01,0.99,,0.0,
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG14-B73.5,,0.01,6317.71,0.01,0.99,,0.0,
2026-08-14T19:21:11.573097+00:00,Los Angeles,KXHIGHLAX-26AUG14-B71.5,,0.01,5776.19,0.01,0.99,,0.0,
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG15-T81,,0.01,4920.07,0.01,0.99,,0.0,
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG15-T74,,0.01,3902.1,0.01,0.99,,0.0,
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG15-B80.5,0.05,0.06,5285.85,0.099705,0.94,0.95,4084.01,0.95
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG15-B78.5,0.32,0.34,5195.11,0.372408,0.66,0.68,5960.0,0.694238
2026-08-14T20:06:23.779278+00:00,Los Angeles,KXHIGHLAX-26AUG15-B76.5,0.58,0.61,6006.28,0.619933,0.39,0.42,5566.19,0.441712
