fetched_at_utc,series_ticker,city,markets_returned,live_markets,truncated
2026-08-18T07:11:19.511410+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-18T07:11:19.511410+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-18T08:02:57.026177+00:00,KXHIGHLAX,Los Angeles,414,6,False
2026-08-18T08:02:57.026177+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-18T08:02:57.026177+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-18T08:02:57.026177+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-18T08:02:57.026177+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-18T08:02:57.026177+00:00,KXHIGHTSEA,Seattle,414,6,False
2026-08-18T08:02:57.026177+00:00,KXHIGHTSFO,San Francisco,414,6,False
2026-08-18T09:01:03.803362+00:00,KXHIGHLAX,Los Angeles,414,6,False
2026-08-18T09:01:03.803362+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-18T09:01:03.803362+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-18T09:01:03.803362+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-18T09:01:03.803362+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-18T09:01:03.803362+00:00,KXHIGHTSEA,Seattle,414,6,False
2026-08-18T09:01:03.803362+00:00,KXHIGHTSFO,San Francisco,414,6,False
2026-08-18T09:55:47.867471+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T09:55:47.867471+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T09:55:47.867471+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T09:55:47.867471+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T09:55:47.867471+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T09:55:47.867471+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T09:55:47.867471+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T10:53:35.064452+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T10:53:35.064452+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T10:53:35.064452+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T10:53:35.064452+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T10:53:35.064452+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T10:53:35.064452+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T10:53:35.064452+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T11:48:11.105834+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T11:48:11.105834+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T11:48:11.105834+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T11:48:11.105834+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T11:48:11.105834+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T11:48:11.105834+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T11:48:11.105834+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T13:15:11.370145+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T13:15:11.370145+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T13:15:11.370145+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T13:15:11.370145+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T13:15:11.370145+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T13:15:11.370145+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T13:15:11.370145+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T14:04:09.373135+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T14:04:09.373135+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T14:04:09.373135+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T14:04:09.373135+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T14:04:09.373135+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T14:04:09.373135+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T14:04:09.373135+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T15:00:48.864116+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T15:00:48.864116+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T15:00:48.864116+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T15:00:48.864116+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T15:00:48.864116+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T15:00:48.864116+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T15:00:48.864116+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T15:55:39.938841+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T15:55:39.938841+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T15:55:39.938841+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T15:55:39.938841+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T15:55:39.938841+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T15:55:39.938841+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T15:55:39.938841+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T16:55:45.518253+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T16:55:45.518253+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T16:55:45.518253+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T16:55:45.518253+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T16:55:45.518253+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T16:55:45.518253+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T16:55:45.518253+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T17:49:27.016335+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T17:49:27.016335+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T17:49:27.016335+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T17:49:27.016335+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T17:49:27.016335+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T17:49:27.016335+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T17:49:27.016335+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T19:03:31.438622+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T19:03:31.438622+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T19:03:31.438622+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T19:03:31.438622+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T19:03:31.438622+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T19:03:31.438622+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T19:03:31.438622+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T19:56:40.038585+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T19:56:40.038585+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T19:56:40.038585+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T19:56:40.038585+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T19:56:40.038585+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T19:56:40.038585+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T19:56:40.038585+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T20:48:12.448293+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T20:48:12.448293+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T20:48:12.448293+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T20:48:12.448293+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T20:48:12.448293+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T20:48:12.448293+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T20:48:12.448293+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T21:45:35.460113+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T21:45:35.460113+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T21:45:35.460113+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T21:45:35.460113+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T21:45:35.460113+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T21:45:35.460113+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T21:45:35.460113+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T22:49:44.251672+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T22:49:44.251672+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T22:49:44.251672+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T22:49:44.251672+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T22:49:44.251672+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T22:49:44.251672+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T22:49:44.251672+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-18T23:43:10.455898+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-18T23:43:10.455898+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-18T23:43:10.455898+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-18T23:43:10.455898+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-18T23:43:10.455898+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-18T23:43:10.455898+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-18T23:43:10.455898+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T02:00:17.859204+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T02:00:17.859204+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T02:00:17.859204+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T02:00:17.859204+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T02:00:17.859204+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T02:00:17.859204+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T02:00:17.859204+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T03:18:46.816086+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T03:18:46.816086+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T03:18:46.816086+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T03:18:46.816086+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T03:18:46.816086+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T03:18:46.816086+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T03:18:46.816086+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T04:07:47.079125+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T04:07:47.079125+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T04:07:47.079125+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T04:07:47.079125+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T04:07:47.079125+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T04:07:47.079125+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T04:07:47.079125+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T04:59:49.574845+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T04:59:49.574845+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T04:59:49.574845+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T04:59:49.574845+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T04:59:49.574845+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T04:59:49.574845+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T04:59:49.574845+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T05:55:56.166303+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T05:55:56.166303+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T05:55:56.166303+00:00,KXHIGHTATL,Atlanta,420,6,False
2026-08-19T05:55:56.166303+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T05:55:56.166303+00:00,KXHIGHMIA,Miami,420,6,False
2026-08-19T05:55:56.166303+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T05:55:56.166303+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T07:13:09.849811+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-19T07:13:09.849811+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-19T07:13:09.849811+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-19T07:13:09.849811+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-19T07:13:09.849811+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-19T07:13:09.849811+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-19T07:13:09.849811+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-19T08:01:53.596459+00:00,KXHIGHLAX,Los Angeles,414,6,False
2026-08-19T08:01:53.596459+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-19T08:01:53.596459+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-19T08:01:53.596459+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-19T08:01:53.596459+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-19T08:01:53.596459+00:00,KXHIGHTSEA,Seattle,414,6,False
2026-08-19T08:01:53.596459+00:00,KXHIGHTSFO,San Francisco,414,6,False
2026-08-19T09:01:34.945582+00:00,KXHIGHLAX,Los Angeles,414,6,False
2026-08-19T09:01:34.945582+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-19T09:01:34.945582+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-19T09:01:34.945582+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-19T09:01:34.945582+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-19T09:01:34.945582+00:00,KXHIGHTSEA,Seattle,414,6,False
2026-08-19T09:01:34.945582+00:00,KXHIGHTSFO,San Francisco,414,6,False
2026-08-19T09:56:55.333546+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T09:56:55.333546+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T09:56:55.333546+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T09:56:55.333546+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T09:56:55.333546+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T09:56:55.333546+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T09:56:55.333546+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T10:54:19.636095+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T10:54:19.636095+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T10:54:19.636095+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T10:54:19.636095+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T10:54:19.636095+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T10:54:19.636095+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T10:54:19.636095+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T11:47:02.130151+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T11:47:02.130151+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T11:47:02.130151+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T11:47:02.130151+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T11:47:02.130151+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T11:47:02.130151+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T11:47:02.130151+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T13:16:17.995342+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T13:16:17.995342+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T13:16:17.995342+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T13:16:17.995342+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T13:16:17.995342+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T13:16:17.995342+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T13:16:17.995342+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T14:05:09.371754+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T14:05:09.371754+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T14:05:09.371754+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T14:05:09.371754+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T14:05:09.371754+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T14:05:09.371754+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T14:05:09.371754+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T15:01:27.858099+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T15:01:27.858099+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T15:01:27.858099+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T15:01:27.858099+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T15:01:27.858099+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T15:01:27.858099+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T15:01:27.858099+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T15:54:45.064441+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T15:54:45.064441+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T15:54:45.064441+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T15:54:45.064441+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T15:54:45.064441+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T15:54:45.064441+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T15:54:45.064441+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T16:55:17.053626+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T16:55:17.053626+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T16:55:17.053626+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T16:55:17.053626+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T16:55:17.053626+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T16:55:17.053626+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T16:55:17.053626+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T17:48:21.411223+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T17:48:21.411223+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T17:48:21.411223+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T17:48:21.411223+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T17:48:21.411223+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T17:48:21.411223+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T17:48:21.411223+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T19:00:43.146160+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T19:00:43.146160+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T19:00:43.146160+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T19:00:43.146160+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T19:00:43.146160+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T19:00:43.146160+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T19:00:43.146160+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T19:46:28.880531+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T19:46:28.880531+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T19:46:28.880531+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T19:46:28.880531+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T19:46:28.880531+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T19:46:28.880531+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T19:46:28.880531+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T20:54:53.643210+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T20:54:53.643210+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T20:54:53.643210+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T20:54:53.643210+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T20:54:53.643210+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T20:54:53.643210+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T20:54:53.643210+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T21:48:02.597338+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T21:48:02.597338+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T21:48:02.597338+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T21:48:02.597338+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T21:48:02.597338+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T21:48:02.597338+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T21:48:02.597338+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T22:48:42.393954+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T22:48:42.393954+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T22:48:42.393954+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T22:48:42.393954+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T22:48:42.393954+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T22:48:42.393954+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T22:48:42.393954+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-19T23:43:10.318279+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-19T23:43:10.318279+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-19T23:43:10.318279+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-19T23:43:10.318279+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-19T23:43:10.318279+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-19T23:43:10.318279+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-19T23:43:10.318279+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-20T01:59:34.020491+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-20T01:59:34.020491+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-20T01:59:34.020491+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-20T01:59:34.020491+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-20T01:59:34.020491+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-20T01:59:34.020491+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-20T01:59:34.020491+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-20T03:19:27.109112+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-20T03:19:27.109112+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-20T03:19:27.109112+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-20T03:19:27.109112+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-20T03:19:27.109112+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-20T03:19:27.109112+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-20T03:19:27.109112+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-20T04:08:14.120672+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-20T04:08:14.120672+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-20T04:08:14.120672+00:00,KXHIGHTATL,Atlanta,420,12,False
2026-08-20T04:08:14.120672+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-20T04:08:14.120672+00:00,KXHIGHMIA,Miami,420,12,False
2026-08-20T04:08:14.120672+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-20T04:08:14.120672+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-20T05:04:04.167135+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-20T05:04:04.167135+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-20T05:04:04.167135+00:00,KXHIGHTATL,Atlanta,420,6,False
2026-08-20T05:04:04.167135+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-20T05:04:04.167135+00:00,KXHIGHMIA,Miami,420,6,False
2026-08-20T05:04:04.167135+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-20T05:04:04.167135+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-20T05:54:39.067808+00:00,KXHIGHLAX,Los Angeles,420,12,False
2026-08-20T05:54:39.067808+00:00,KXHIGHAUS,Austin,420,12,False
2026-08-20T05:54:39.067808+00:00,KXHIGHTATL,Atlanta,420,6,False
2026-08-20T05:54:39.067808+00:00,KXHIGHTHOU,Houston,420,12,False
2026-08-20T05:54:39.067808+00:00,KXHIGHMIA,Miami,420,6,False
2026-08-20T05:54:39.067808+00:00,KXHIGHTSEA,Seattle,420,12,False
2026-08-20T05:54:39.067808+00:00,KXHIGHTSFO,San Francisco,420,12,False
2026-08-20T07:14:05.294628+00:00,KXHIGHLAX,Los Angeles,414,12,False
2026-08-20T07:14:05.294628+00:00,KXHIGHAUS,Austin,414,6,False
2026-08-20T07:14:05.294628+00:00,KXHIGHTATL,Atlanta,414,6,False
2026-08-20T07:14:05.294628+00:00,KXHIGHTHOU,Houston,414,6,False
2026-08-20T07:14:05.294628+00:00,KXHIGHMIA,Miami,414,6,False
2026-08-20T07:14:05.294628+00:00,KXHIGHTSEA,Seattle,414,12,False
2026-08-20T07:14:05.294628+00:00,KXHIGHTSFO,San Francisco,414,12,False
2026-08-20T08:07:20.524582+00:00,KXHIGHLAX,Los Angeles,408,6,False
2026-08-20T08:07:20.524582+00:00,KXHIGHAUS,Austin,408,6,False
2026-08-20T08:07:20.524582+00:00,KXHIGHTATL,Atlanta,408,6,False
2026-08-20T08:07:20.524582+00:00,KXHIGHTHOU,Houston,408,6,False
2026-08-20T08:07:20.524582+00:00,KXHIGHMIA,Miami,408,6,False
2026-08-20T08:07:20.524582+00:00,KXHIGHTSEA,Seattle,408,6,False
2026-08-20T08:07:20.524582+00:00,KXHIGHTSFO,San Francisco,408,6,False
2026-08-20T09:05:32.878634+00:00,KXHIGHLAX,Los Angeles,408,6,False
2026-08-20T09:05:32.878634+00:00,KXHIGHAUS,Austin,408,6,False
2026-08-20T09:05:32.878634+00:00,KXHIGHTATL,Atlanta,408,6,False
2026-08-20T09:05:32.878634+00:00,KXHIGHTHOU,Houston,408,6,False
2026-08-20T09:05:32.878634+00:00,KXHIGHMIA,Miami,408,6,False
