fetched_at_utc,city,ticker,yes_best_bid,yes_best_ask,yes_ask_depth_usdc,yes_vwap_buy_100,no_best_bid,no_best_ask,no_ask_depth_usdc,no_vwap_buy_100
2026-08-06T09:58:12.669320+00:00,Houston,KXHIGHTHOU-26AUG06-T98,,0.02,1721.12,0.052338,0.98,,0.0,
2026-08-06T09:58:12.669320+00:00,Houston,KXHIGHTHOU-26AUG06-T91,0.01,0.02,1634.73,0.080261,0.98,0.99,64.7,
2026-08-06T09:58:12.669320+00:00,Houston,KXHIGHTHOU-26AUG06-B97.5,0.19,0.21,1716.93,0.333058,0.79,0.81,1023.93,0.885803
2026-08-06T09:58:12.669320+00:00,Houston,KXHIGHTHOU-26AUG06-B95.5,0.61,0.62,2094.2,0.644582,0.38,0.39,2048.15,0.493822
2026-08-06T09:58:12.669320+00:00,Houston,KXHIGHTHOU-26AUG06-B93.5,0.17,0.21,1973.58,0.274072,0.79,0.83,1571.08,0.852643
2026-08-06T09:58:12.669320+00:00,Houston,KXHIGHTHOU-26AUG06-B91.5,0.01,0.03,1584.23,0.1589,0.97,0.99,639.54,0.99
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG07-T99,,,0.0,,,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG07-T92,,,0.0,,,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG07-B98.5,,,0.0,,,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG07-B96.5,,,0.0,,,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG07-B94.5,,,0.0,,,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG07-B92.5,,,0.0,,,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG06-T98,,0.02,1626.98,0.052575,0.98,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG06-T91,,0.02,1653.52,0.060589,0.98,,0.0,
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG06-B97.5,0.11,0.12,1817.97,0.179071,0.88,0.89,1042.03,0.93507
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG06-B95.5,0.66,0.67,2091.23,0.717941,0.33,0.34,2054.81,0.430165
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG06-B93.5,0.2,0.21,1983.85,0.274157,0.79,0.8,1905.03,0.815138
2026-08-06T12:25:42.769537+00:00,Houston,KXHIGHTHOU-26AUG06-B91.5,0.01,0.03,1575.0,0.16743,0.97,0.99,634.25,0.99
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG07-T99,,0.02,1641.87,0.085814,0.98,,0.0,
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG07-T92,0.14,0.15,1765.36,0.205525,0.85,0.86,1945.29,0.86
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG07-B98.5,0.01,0.02,1439.06,0.135181,0.98,0.99,136.81,0.99
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG07-B96.5,0.04,0.05,1579.89,0.22964,0.95,0.96,400.98,0.962577
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG07-B94.5,0.38,0.39,1738.52,0.441682,0.61,0.62,2244.28,0.642166
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG07-B92.5,0.44,0.45,1985.95,0.467607,0.55,0.56,2212.97,0.612245
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG06-T98,,0.01,1036.09,0.052116,0.99,,0.0,
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG06-T91,,0.01,1145.26,0.05457,0.99,,0.0,
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG06-B97.5,0.05,0.09,5161.53,0.148139,0.91,0.95,426.41,0.966557
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG06-B95.5,0.71,0.79,5920.31,0.820809,0.21,0.29,765.01,0.458236
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG06-B93.5,0.17,0.19,5236.63,0.283349,0.81,0.83,413.66,0.883324
2026-08-06T15:33:51.435867+00:00,Houston,KXHIGHTHOU-26AUG06-B91.5,0.01,0.03,5021.93,0.155974,0.97,0.99,118.29,0.99
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG07-T99,,0.01,1842.07,0.039888,0.99,,0.0,
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG07-T92,0.07,0.08,1877.64,0.178282,0.92,0.93,2996.08,0.967562
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG07-B98.5,0.02,0.03,1557.64,0.128301,0.97,0.98,112.85,0.98906
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG07-B96.5,0.06,0.07,1844.45,0.153741,0.93,0.94,757.51,0.967613
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG07-B94.5,0.46,0.53,2074.61,0.587592,0.47,0.54,2534.26,0.602468
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG07-B92.5,0.36,0.37,2189.89,0.422919,0.63,0.64,2386.28,0.684814
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG06-T98,,0.01,932.38,0.01,0.99,,0.0,
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG06-T91,,0.01,1569.85,0.01,0.99,,0.0,
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG06-B97.5,,0.01,1044.36,0.01,0.99,,0.0,
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG06-B95.5,0.99,,0.0,,,0.01,1931.88,0.01
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG06-B93.5,,0.01,2625.92,0.01,0.99,,0.0,
2026-08-07T00:20:31.368288+00:00,Houston,KXHIGHTHOU-26AUG06-B91.5,,0.01,1549.48,0.01,0.99,,0.0,
2026-08-07T04:12:44.836520+00:00,Houston,KXHIGHTHOU-26AUG07-T99,,0.01,1768.94,0.039575,0.99,,0.0,
2026-08-07T04:12:44.836520+00:00,Houston,KXHIGHTHOU-26AUG07-T92,0.03,0.07,1919.53,0.174886,0.93,0.97,1106.94,0.978275
2026-08-07T04:12:44.836520+00:00,Houston,KXHIGHTHOU-26AUG07-B98.5,0.01,0.02,1677.37,0.134079,0.98,0.99,44.74,
