fetched_at_utc,city,condition_id,question,active,closed,end_date_iso,start_date_iso,volume_usdc,volume_24h_usdc,liquidity_usdc,market_slug,outcome_probs_json,clob_token_ids_json
2026-03-19T12:05:31.408230+00:00,Hong Kong,0x5c82f3b1e1a6923bb869ec119f428836f483af6b00b695c2a065fed304703597,Will the highest temperature in Hong Kong be 18°C on March 22?,True,False,2026-03-22,2026-03-18,894.1833500000001,894.1833500000001,2359.09661,,"{""Yes"": 0.0115, ""No"": 0.9885}",[]
2026-03-19T12:05:31.408246+00:00,Hong Kong,0xbb60da9b993fac89982b6539becb8a8c68d5a22752a4de5266b40cbbb488c7cc,Will the highest temperature in Hong Kong be 18°C on March 21?,True,False,2026-03-21,2026-03-17,845.4765459999999,139.784209,2658.79647,,"{""Yes"": 0.006, ""No"": 0.994}",[]
2026-03-19T12:05:31.408259+00:00,Hong Kong,0x5ca8ff3762f3e5084558e560223f45e3b394566e5fba7fd6c859a57b083f64f5,Will the highest temperature in Hong Kong be 17°C or below on March 22?,True,False,2026-03-22,2026-03-18,794.3312000000002,742.2100000000002,2742.95112,,"{""Yes"": 0.007, ""No"": 0.993}",[]
2026-03-19T12:05:31.408272+00:00,Hong Kong,0xd03cbfc02d688fe9912d46e9dd763ecc4134d7c8d47f6f94007dcec7b4667e5c,Will the highest temperature in Hong Kong be 26°C on March 19?,True,False,2026-03-20,2026-03-16,7942.306926000001,7414.435456,1015.40939,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-19T12:05:31.408285+00:00,Hong Kong,0x6463fe693cd54f78748056f829b87c8fa2ec87f6daacc203e590918c420eb14e,Will the highest temperature in Hong Kong be 23°C on March 19?,True,False,2026-03-20,2026-03-16,7786.5919619999995,6847.295999000001,1525.92952,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-19T12:05:31.408298+00:00,Hong Kong,0x086fac4b61a7a77c55432149926f72b0c62ad2bdf64baed9ec1514d5c4d4bc1f,Will the highest temperature in Hong Kong be 26°C on March 21?,True,False,2026-03-21,2026-03-17,740.779574,568.156074,486.7693,,"{""Yes"": 0.065, ""No"": 0.935}",[]
2026-03-19T12:05:31.408311+00:00,Hong Kong,0xcc873c29767bc6908de48a736ae6f632278bb0d93c45a3ac7e6304e25ad06e26,Will the highest temperature in Hong Kong be 20°C on March 21?,True,False,2026-03-21,2026-03-17,738.452387,475.23,1687.17083,,"{""Yes"": 0.006, ""No"": 0.994}",[]
2026-03-19T18:06:16.007970+00:00,Hong Kong,0xc16a1dfe63bb45b61e9a61219a2dca6304160e6e0d811c0ec4435793c07a5534,Will the highest temperature in Hong Kong be 24°C on March 22?,True,False,2026-03-22,2026-03-18,95.651362,95.651362,278.6046,,"{""Yes"": 0.165, ""No"": 0.835}",[]
2026-03-19T18:06:16.008012+00:00,Hong Kong,0x5c82f3b1e1a6923bb869ec119f428836f483af6b00b695c2a065fed304703597,Will the highest temperature in Hong Kong be 18°C on March 22?,True,False,2026-03-22,2026-03-18,925.4333500000001,790.4533500000001,1851.05533,,"{""Yes"": 0.007, ""No"": 0.993}",[]
2026-03-19T18:06:16.008031+00:00,Hong Kong,0x086fac4b61a7a77c55432149926f72b0c62ad2bdf64baed9ec1514d5c4d4bc1f,Will the highest temperature in Hong Kong be 26°C on March 21?,True,False,2026-03-21,2026-03-17,919.4421940000002,627.372494,349.9216,,"{""Yes"": 0.12, ""No"": 0.88}",[]
2026-03-19T18:06:16.008047+00:00,Hong Kong,0x6463fe693cd54f78748056f829b87c8fa2ec87f6daacc203e590918c420eb14e,Will the highest temperature in Hong Kong be 23°C on March 19?,True,False,2026-03-20,2026-03-16,8837.121962,7322.824999,584.36856,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-19T18:06:16.008063+00:00,Hong Kong,0x5ca8ff3762f3e5084558e560223f45e3b394566e5fba7fd6c859a57b083f64f5,Will the highest temperature in Hong Kong be 17°C or below on March 22?,True,False,2026-03-22,2026-03-18,845.5812000000002,610.66,2220.46305,,"{""Yes"": 0.004, ""No"": 0.996}",[]
2026-03-19T18:06:16.008078+00:00,Hong Kong,0x92441b73512f9a9e1fb0494540a9287d78c1f018aa6dbc6999ca5288aad5bbde,Will the highest temperature in Hong Kong be 25°C on March 22?,True,False,2026-03-22,2026-03-18,82.095364,82.095364,204.8627,,"{""Yes"": 0.23, ""No"": 0.77}",[]
2026-03-19T18:06:16.008094+00:00,Hong Kong,0xd03cbfc02d688fe9912d46e9dd763ecc4134d7c8d47f6f94007dcec7b4667e5c,Will the highest temperature in Hong Kong be 26°C on March 19?,True,False,2026-03-20,2026-03-16,7942.306926000001,7101.220127999999,737.91819,,"{""Yes"": 0.0005, ""No"": 0.9995}",[]
2026-03-19T18:06:16.008108+00:00,Hong Kong,0x7ca29e0612f577976e3eb752d88e50785c7c424c821fea606ffcf485f67f7ddb,Will the highest temperature in Hong Kong be 23°C on March 22?,True,False,2026-03-22,2026-03-18,72.022165,72.022165,227.0373,,"{""Yes"": 0.11, ""No"": 0.89}",[]
2026-03-19T18:06:16.008122+00:00,Hong Kong,0xa64bdd848904b99232fdc00a9e28ffcd8c2fc0fea40505da0861ba0f624a3d8e,Will the highest temperature in Hong Kong be 21°C on March 21?,True,False,2026-03-21,2026-03-17,711.490448,362.297766,339.70385,,"{""Yes"": 0.0255, ""No"": 0.9745}",[]
2026-03-19T18:06:16.008137+00:00,Hong Kong,0x1d3d7a58020e78fbd22d3aea21361a76316d18da130006e41e5553a232a8de9e,Will the highest temperature in Hong Kong be 22°C on March 22?,True,False,2026-03-22,2026-03-18,70.43835,70.43835,243.6434,,"{""Yes"": 0.205, ""No"": 0.795}",[]
2026-03-19T18:06:16.008151+00:00,Hong Kong,0xe93c39bcaaa083166b263041534571ddb1de5a3f59856b44682039eca9746a84,Will the highest temperature in Hong Kong be 20°C on March 19?,True,False,2026-03-20,2026-03-16,7010.740855,4716.99,695.10948,,"{""Yes"": 0.001, ""No"": 0.999}",[]
2026-03-20T06:05:33.843264+00:00,Hong Kong,0x5c82f3b1e1a6923bb869ec119f428836f483af6b00b695c2a065fed304703597,Will the highest temperature in Hong Kong be 18°C on March 22?,True,False,2026-03-22,2026-03-18,974.4333500000001,111.35,1846.53767,,"{""Yes"": 0.0105, ""No"": 0.9895}",[]
2026-03-20T06:05:33.843312+00:00,Hong Kong,0x7ca29e0612f577976e3eb752d88e50785c7c424c821fea606ffcf485f67f7ddb,Will the highest temperature in Hong Kong be 23°C on March 22?,True,False,2026-03-22,2026-03-18,96.98258,96.98258,397.2389,,"{""Yes"": 0.115, ""No"": 0.885}",[]
2026-03-20T06:05:33.843339+00:00,Hong Kong,0xa64bdd848904b99232fdc00a9e28ffcd8c2fc0fea40505da0861ba0f624a3d8e,Will the highest temperature in Hong Kong be 21°C on March 21?,True,False,2026-03-21,2026-03-17,936.628844,455.53616199999993,1067.15974,,"{""Yes"": 0.013, ""No"": 0.987}",[]
2026-03-20T06:05:33.843365+00:00,Hong Kong,0x7f25bd946c51904191ae4b698dfcc39ba9db84fbdf445b85bbd87484abe34a8f,Will the highest temperature in Hong Kong be 25°C on March 21?,True,False,2026-03-21,2026-03-17,883.800855,626.403672,848.5597,,"{""Yes"": 0.315, ""No"": 0.685}",[]
